Código,Entidade,Região,Cidade,Qualidade do Ar,Poluição da Água,Ano,Produção Anual de Plástico,Participação na emissão global de plásticos para o oceano
CAN,Canada,British Columbia,Penticton,56.25,12.5,,,
CAN,Canada,Alberta,St. Albert,100.0,8.333333333,,,
CAN,Canada,British Columbia,Burns Lake,100.0,50.0,,,
CAN,Canada,Ontario,Cornwall,96.42857143,50.0,,,
CAN,Canada,British Columbia,Chilliwack,79.54545455,16.66666667,,,
CAN,Canada,British Columbia,Vernon,72.5,54.16666667,,,
CAN,Canada,Alberta,Lloydminster,60.71428571,27.77777778,,,
CAN,Canada,Ontario,Timmins,75.0,45.0,,,
CAN,Canada,Newfoundland and Labrador,Corner Brook,93.75,0.0,,,
CAN,Canada,Alberta,Canmore,100.0,25.0,,,
CAN,Canada,British Columbia,North Vancouver,92.64705882,13.46153846,,,
CAN,Canada,Alberta,Fort Saskatchewan,75.0,12.5,,,
CAN,Canada,British Columbia,Smithers,100.0,50.0,,,
CAN,Canada,Alberta,Drumheller,100.0,0.0,,,
CAN,Canada,Alberta,Spruce Grove,100.0,0.0,,,
CAN,Canada,British Columbia,Prince Rupert,100.0,58.33333333,,,
CAN,Canada,Alberta,Hinton,100.0,50.0,,,
CAN,Canada,British Columbia,Courtenay,85.71428571,33.33333333,,,
CAN,Canada,Alberta,Cold Lake,96.875,37.5,,,
CAN,Canada,Ontario,Owen Sound,100.0,25.0,,,
CAN,Canada,Manitoba,Selkirk,100.0,0.0,,,
CAN,Canada,British Columbia,Comox,87.5,50.0,,,
CAN,Canada,Saskatchewan,Moose Jaw,91.66666667,33.33333333,,,
CAN,Canada,British Columbia,Terrace,91.66666667,0.0,,,
CAN,Canada,British Columbia,Port Alberni,83.33333333,0.0,,,
CAN,Canada,Alberta,Drayton Valley,100.0,50.0,,,
CAN,Canada,Ontario,Cambridge,63.46153846,55.76923077,,,
CAN,Canada,British Columbia,Campbell River,100.0,0.0,,,
CAN,Canada,New Brunswick,Campbellton,75.0,0.0,,,
CAN,Canada,British Columbia,Cranbrook,100.0,16.66666667,,,
CAN,Canada,British Columbia,Houston,100.0,50.0,,,
CAN,Canada,British Columbia,Sechelt,75.0,0.0,,,
CAN,Canada,Alberta,Okotoks,100.0,12.5,,,
CAN,Canada,British Columbia,Parksville,80.0,0.0,,,
CAN,Canada,Saskatchewan,Yorkton,100.0,0.0,,,
CAN,Canada,Ontario,Woodstock,50.0,50.0,,,
CAN,Canada,Alberta,St. Paul,100.0,0.0,,,
CAN,Canada,British Columbia,Trail,100.0,0.0,,,
CAN,Canada,British Columbia,Revelstoke,100.0,50.0,,,
CAN,Canada,Saskatchewan,Melfort,100.0,0.0,,,
CAN,Canada,British Columbia,Williams Lake,75.0,75.0,,,
CAN,Canada,British Columbia,Quesnel,100.0,50.0,,,
CAN,Canada,Ontario,Parry Sound,100.0,50.0,,,
CAN,Canada,Nova Scotia,Port Hawkesbury,100.0,50.0,,,
CAN,Canada,Ontario,Orillia,100.0,0.0,,,
CAN,Canada,Ontario,Bowmanville,0.0,100.0,,,
CAN,Canada,British Columbia,Salmon Arm,25.0,75.0,,,
CAN,Canada,Ontario,Simcoe,100.0,50.0,,,
CAN,Canada,Ontario,Deep River,100.0,50.0,,,
CAN,Canada,Northwest Territories,Norman Wells,100.0,50.0,,,
CAN,Canada,Ontario,Picton,100.0,25.0,,,
CAN,Canada,British Columbia,Gibsons,100.0,50.0,,,
CEN,Central African Republic,,Bangui,0.0,100.0,,,
CHA,Chad,,N'Djamena,41.66666667,41.66666667,,,
CHA,Chad,Ouaddai Region,Abeche,62.5,37.5,,,
CHA,Chad,Salamat Region,Am Timan,100.0,0.0,,,
CHL,Chile,,,,,2019.0,,0.032875325
CHL,Chile,Biobio Region,Concepcion,55.76923077,33.33333333,,,
CHL,Chile,Arica y Parinacota Region,Arica,75.0,50.0,,,
CHL,Chile,Santiago Metropolitan Region,Santiago,17.71523179,40.23972603,,,
CHL,Chile,Antofagasta Region,Antofagasta,31.25,81.25,,,
CHL,Chile,Antofagasta Region,Calama,20.0,75.0,,,
CHL,Chile,Biobio Region,Chiguayante,50.0,50.0,,,
CHL,Chile,Nuble Region,Chillan,37.5,50.0,,,
CHL,Chile,Aysen Region,Coyhaique,0.0,25.0,,,
CHL,Chile,Valparaiso Region,Concon,37.5,50.0,,,
CHL,Chile,Atacama Region,Copiapo,12.5,50.0,,,
CHL,Chile,Coquimbo Region,Atletico Morelia,50.0,50.0,,,
CHL,Chile,Biobio Region,Coronel,50.0,50.0,,,
CHL,Chile,Maule Region,Talca,40.0,0.0,,,
CHL,Chile,O'Higgins Region,Rancagua,0.0,100.0,,,
CHL,Chile,Maule Region,Curico,25.0,50.0,,,
CHL,Chile,Atacama Region,Huasco,87.5,50.0,,,
CHL,Chile,Tarapaca Region,Iquique,40.0,50.0,,,
CHL,Chile,Coquimbo Region,La Serena,50.0,62.5,,,
CHL,Chile,Maule Region,Linares,0.0,50.0,,,
CHL,Chile,Biobio Region,Los Angeles,12.5,50.0,,,
CHL,Chile,Valparaiso Region,Valparaiso,51.92307692,30.55555556,,,
CHL,Chile,Los Lagos Region,Puerto Montt,25.0,50.0,,,
CHL,Chile,Biobio Region,Talcahuano,33.33333333,0.0,,,
CHL,Chile,Los Lagos Region,Osorno,25.0,62.5,,,
CHL,Chile,Coquimbo Region,Ovalle,100.0,25.0,,,
CHL,Chile,Santiago Metropolitan Region,Puente Alto,0.0,50.0,,,
CHL,Chile,Magellan and the Chilean Antarctic Region,Punta Arenas,94.44444444,45.0,,,
CHL,Chile,Santiago Metropolitan Region,San Bernardo,10.88709677,88.72282609,,,
CHL,Chile,Araucania Region,Temuco,18.75,37.5,,,
CHL,Chile,Los Rios Region,Valdivia,0.0,50.0,,,
CHL,Chile,Valparaiso Region,Villa Alemana,37.5,50.0,,,
CHL,Chile,Valparaiso Region,Vina del Mar,62.5,30.0,,,
CHN,China,,,,,2019.0,,7.218992545
CIV,Cote d'Ivoire,,,,,2019.0,,0.488433399
CIV,Cote d'Ivoire,,Abidjan,6.944444444,79.41176471,,,
CMR,Cameroon,,,,,2019.0,,1.0894801
CMR,Cameroon,Centre,Yaounde,14.0625,88.63636364,,,
CMR,Cameroon,Littoral,Douala,40.0,79.16666667,,,
CMR,Cameroon,Northwest,Bamenda,15.0,92.85714286,,,
CMR,Cameroon,West Region,Bafoussam,0.0,50.0,,,
CMR,Cameroon,Southwest,Kumba,75.0,50.0,,,
COD,Democratic Republic of Congo,,,,,2019.0,,0.042880859
COG,Congo,,,,,2019.0,,0.069017763
COL,Colombia,,,,,2019.0,,0.044003929
COL,Colombia,,Bogota,23.35025381,48.15789474,,,
COL,Colombia,Antioquia Department,Medellin,23.9010989,38.23529412,,,
COL,Colombia,Valle del Cauca Department,Cali,67.04545455,42.1875,,,
COL,Colombia,Risaralda Department,Pereira,25.0,75.0,,,
COL,Colombia,Atlantico Department,Barranquilla,52.77777778,50.0,,,
COL,Colombia,Magdalena Department,Santa Marta,50.0,71.42857143,,,
COL,Colombia,Tolima Department,Ibague,56.61764706,79.04411765,,,
COL,Colombia,Boyaca Department,Tunja,100.0,75.0,,,
COL,Colombia,Santander Department,Bucaramanga,40.0,25.0,,,
COL,Colombia,Narino Department,San Juan de Pasto,70.0,75.0,,,
COL,Colombia,Quindio Department,Armenia,62.5,37.5,,,
COL,Colombia,Cauca Department,Popayan,100.0,25.0,,,
COL,Colombia,Cesar Department,Valledupar,50.0,50.0,,,
COL,Colombia,Huila Department,Neiva,75.0,75.0,,,
COL,Colombia,Bolivar Department,Cartagena,60.0,65.0,,,
COL,Colombia,Meta,Villavicencio,100.0,25.0,,,
COM,Comoros,,,,,2019.0,,0.0
CPV,Cape Verde,,,,,2019.0,,0.0
CRI,Costa Rica,,,,,2019.0,,0.045943777
CRI,Costa Rica,San Jose Province,San Jose,57.43243243,46.09375,,,
CRI,Costa Rica,Heredia Province,Heredia,35.71428571,50.0,,,
CRI,Costa Rica,Provincia de Cartago,Cartago,78.125,18.75,,,
CRI,Costa Rica,Alajuela Province,Alajuela,55.0,50.0,,,
CRI,Costa Rica,Guanacaste Province,Liberia,100.0,0.0,,,
CRI,Costa Rica,San Jose Province,Santa Ana,75.0,50.0,,,
CUB,Cuba,Havana Province,Havana,46.66666667,50.0,,,
CUB,Cuba,Holguin Province,Moa,0.0,75.0,,,
CUB,Cuba,Cienfuegos Province,Cienfuegos,0.0,100.0,,,
CYP,Cyprus,,,,,2019.0,,0.000306292
CYP,Cyprus,Larnaca District,Larnaca,52.63157895,50.0,,,
CYP,Cyprus,Paphos District,Paphos,67.85714286,25.0,,,
CYP,Cyprus,Limassol District,Limassol,56.25,31.48148148,,,
CYP,Cyprus,,Kyrenia,75.0,50.0,,,
CZE,Czech Republic,,Prague,63.21243523,25.70621469,,,
CZE,Czech Republic,,Novy Jicin,62.5,50.0,,,
CZE,Czech Republic,,Ostrava,28.84615385,25.0,,,
CZE,Czech Republic,,Brno,55.93220339,35.18518519,,,
CZE,Czech Republic,,Ceske Budejovice,65.0,50.0,,,
CZE,Czech Republic,,Pardubice,50.0,41.66666667,,,
CZE,Czech Republic,,Plzen,65.0,42.85714286,,,
CZE,Czech Republic,,Olomouc,66.66666667,20.0,,,
CZE,Czech Republic,,Decin,62.5,50.0,,,
CZE,Czech Republic,,Teplice,75.0,0.0,,,
CZE,Czech Republic,,Liberec,90.625,12.5,,,
CZE,Czech Republic,,Chomutov,75.0,50.0,,,
CZE,Czech Republic,,Most,62.5,50.0,,,
CZE,Czech Republic,,Jablonec nad Nisou,75.0,0.0,,,
CZE,Czech Republic,,Kladno,75.0,75.0,,,
CZE,Czech Republic,,Opava,62.5,50.0,,,
CZE,Czech Republic,,Usti nad Labem,62.5,87.5,,,
CZE,Czech Republic,,Zlin,75.0,37.5,,,
CZE,Czech Republic,,Hradec Kralove,75.0,29.16666667,,,
CZE,Czech Republic,,Jihlava,87.5,50.0,,,
CZE,Czech Republic,,Karvina,30.0,50.0,,,
CZE,Czech Republic,,Mlada Boleslav,70.0,50.0,,,
CZE,Czech Republic,,Havirov,50.0,0.0,,,
CZE,Czech Republic,,Cheb,87.5,50.0,,,
CZE,Czech Republic,,Znojmo,87.5,50.0,,,
CZE,Czech Republic,,Caslav,100.0,0.0,,,
CZE,Czech Republic,,Jindrichuv Hradec,100.0,25.0,,,
CZE,Czech Republic,,Slapanice,87.5,37.5,,,
CZE,Czech Republic,,Valasske Mezirici,50.0,100.0,,,
CZE,Czech Republic,,Litomerice,75.0,50.0,,,
CZE,Czech Republic,,Karlovy Vary,64.28571429,16.66666667,,,
CZE,Czech Republic,,Sumperk,75.0,50.0,,,
CZE,Czech Republic,,Nymburk,75.0,50.0,,,
CZE,Czech Republic,,Kolin,75.0,50.0,,,
CZE,Czech Republic,,Prerov,62.5,50.0,,,
CZE,Czech Republic,,Prostejov,50.0,50.0,,,
CZE,Czech Republic,,Uherske Hradiste,45.0,0.0,,,
CZE,Czech Republic,,Vsetin,62.5,50.0,,,
CZE,Czech Republic,,Nachod,100.0,50.0,,,
CZE,Czech Republic,,Louny,50.0,0.0,,,
CZE,Czech Republic,,Sokolov,100.0,50.0,,,
CZE,Czech Republic,,Svitavy,62.5,50.0,,,
CZE,Czech Republic,,Milovice,90.0,0.0,,,
CZE,Czech Republic,,Beroun,62.5,50.0,,,
CZE,Czech Republic,,Koprivnice,75.0,50.0,,,
CZE,Czech Republic,,Modrice,12.5,50.0,,,
CZE,Czech Republic,,Chrudim,100.0,50.0,,,
CZE,Czech Republic,,Litvinov,62.5,50.0,,,
CZE,Czech Republic,,Trinec,50.0,50.0,,,
CZE,Czech Republic,,Broumov,75.0,50.0,,,
CZE,Czech Republic,,Humpolec,100.0,50.0,,,
CZE,Czech Republic,,Vlasim,100.0,50.0,,,
CZE,Czech Republic,,Roznov pod Radhostem,100.0,50.0,,,
CZE,Czech Republic,,Otrokovice,75.0,50.0,,,
CZE,Czech Republic,,Rymarov,87.5,50.0,,,
CZE,Czech Republic,,Bilovec,62.5,50.0,,,
CZE,Czech Republic,,Lomnice nad Popelkou,75.0,50.0,,,
DEU,Germany,,,,,2019.0,,0.013681036
DEU,Germany,,Berlin,62.36413043,28.61271676,,,
DEU,Germany,North Rhine-Westphalia,Cologne,60.71428571,27.77777778,,,
DEU,Germany,North Rhine-Westphalia,Bonn,82.8125,22.5,,,
DEU,Germany,Baden-Wurttemberg,Heilbronn,80.0,0.0,,,
DEU,Germany,North Rhine-Westphalia,Aachen,70.45454545,17.85714286,,,
DEU,Germany,Baden-Wurttemberg,Stuttgart,43.125,24.28571429,,,
DEU,Germany,Baden-Wurttemberg,Karlsruhe,87.5,5.555555556,,,
DEU,Germany,,Hamburg,70.76271186,24.50980392,,,
DEU,Germany,North Rhine-Westphalia,Dortmund,75.0,15.625,,,
DEU,Germany,Schleswig-Holstein,Kiel,93.75,25.0,,,
DEU,Germany,Mecklenburg-Western Pomerania,Schwerin,87.5,50.0,,,
DEU,Germany,Brandenburg,Potsdam,88.63636364,10.71428571,,,
DEU,Germany,Lower Saxony,Hanover,75.0,22.91666667,,,
DEU,Germany,North Rhine-Westphalia,D?sseldorf,64.81481481,23.91304348,,,
DEU,Germany,Rhineland-Palatinate,Mainz,86.11111111,35.0,,,
DEU,Germany,Hesse,Wiesbaden,73.21428571,42.5,,,
DEU,Germany,Saarland,Saarbr?cken,87.5,12.5,,,
DEU,Germany,Bavaria,Munich,74.41860465,15.46610169,,,
DEU,Germany,Saxony,Dresden,75.0,7.894736842,,,
DEU,Germany,Saxony-Anhalt,Magdeburg,93.75,6.25,,,
DEU,Germany,Hesse,Frankfurt,63.39285714,25.98039216,,,
DEU,Germany,North Rhine-Westphalia,Essen,80.0,4.166666667,,,
DEU,Germany,Saxony,Leipzig,84.21052632,20.0,,,
DEU,Germany,Bavaria,Nuremberg,75.0,12.5,,,
DEU,Germany,North Rhine-Westphalia,Duisburg,53.57142857,31.25,,,
DEU,Germany,North Rhine-Westphalia,Bochum,68.18181818,25.0,,,
DEU,Germany,North Rhine-Westphalia,Wuppertal,90.0,0.0,,,
DEU,Germany,North Rhine-Westphalia,Bielefeld,67.85714286,50.0,,,
DEU,Germany,Baden-Wurttemberg,Mannheim,51.08695652,30.55555556,,,
DEU,Germany,,Bremerhaven,75.0,50.0,,,
DEU,Germany,North Rhine-Westphalia,M?nster,71.875,25.0,,,
DEU,Germany,Bavaria,Augsburg,73.52941176,26.92307692,,,
DEU,Germany,North Rhine-Westphalia,Gelsenkirchen,62.5,50.0,,,
DEU,Germany,Saxony,Chemnitz,87.5,50.0,,,
DEU,Germany,North Rhine-Westphalia,Krefeld,87.5,50.0,,,
DEU,Germany,Saxony-Anhalt,Halle (Saale),75.0,0.0,,,
DEU,Germany,Baden-Wurttemberg,Freiburg im Breisgau,88.33333333,5.0,,,
DEU,Germany,North Rhine-Westphalia,Oberhausen,62.5,50.0,,,
DEU,Germany,Schleswig-Holstein,L?beck,100.0,25.0,,,
DEU,Germany,Mecklenburg-Western Pomerania,Rostock,90.625,37.5,,,
DEU,Germany,Hesse,Kassel,75.0,50.0,,,
DEU,Germany,North Rhine-Westphalia,Hagen,100.0,50.0,,,
DEU,Germany,North Rhine-Westphalia,Hamm,87.5,50.0,,,
DEU,Germany,Rhineland-Palatinate,Ludwigshafen,75.0,0.0,,,
DEU,Germany,Lower Saxony,Osnabr?ck,82.14285714,0.0,,,
DEU,Germany,Lower Saxony,Oldenburg,75.0,18.75,,,
DEU,Germany,North Rhine-Westphalia,Leverkusen,83.33333333,50.0,,,
DEU,Germany,North Rhine-Westphalia,Solingen,87.5,50.0,,,
DEU,Germany,North Rhine-Westphalia,Neuss,50.0,75.0,,,
DEU,Germany,Baden-Wurttemberg,Heidelberg,89.28571429,25.0,,,
DEU,Germany,North Rhine-Westphalia,Paderborn,75.0,25.0,,,
DEU,Germany,Hesse,Darmstadt,71.875,27.5,,,
DEU,Germany,Bavaria,Regensburg,87.5,7.142857143,,,
DEU,Germany,Bavaria,Ingolstadt,100.0,0.0,,,
DEU,Germany,Baden-Wurttemberg,Ulm,88.88888889,10.0,,,
DEU,Germany,Lower Saxony,Wolfsburg,96.875,0.0,,,
DEU,Germany,Hesse,Offenbach am Main,75.0,50.0,,,
DEU,Germany,Baden-Wurttemberg,Pforzheim,85.0,25.0,,,
DEU,Germany,North Rhine-Westphalia,Recklinghausen,100.0,50.0,,,
DEU,Germany,North Rhine-Westphalia,Bottrop,80.0,0.0,,,
DEU,Germany,Baden-Wurttemberg,Reutlingen,85.0,25.0,,,
DEU,Germany,Rhineland-Palatinate,Koblenz,67.85714286,41.66666667,,,
DEU,Germany,Bavaria,Erlangen,81.25,29.16666667,,,
DEU,Germany,North Rhine-Westphalia,Moers,62.5,50.0,,,
DEU,Germany,Rhineland-Palatinate,Trier,85.71428571,25.0,,,
DEU,Germany,Thuringia,Jena,95.0,75.0,,,
DEU,Germany,North Rhine-Westphalia,Siegen,91.66666667,12.5,,,
DEU,Germany,Lower Saxony,Hildesheim,62.5,50.0,,,
DEU,Germany,Lower Saxony,Salzgitter,95.0,0.0,,,
DEU,Germany,Brandenburg,Cottbus,100.0,50.0,,,
DEU,Germany,Thuringia,Gera,100.0,50.0,,,
DEU,Germany,Rhineland-Palatinate,Kaiserslautern,87.5,5.0,,,
DEU,Germany,Saxony,Zwickau,75.0,50.0,,,
DEU,Germany,Schleswig-Holstein,Flensburg,87.5,50.0,,,
DEU,Germany,Baden-Wurttemberg,T?bingen,89.28571429,8.333333333,,,
DEU,Germany,Baden-Wurttemberg,Konstanz,79.16666667,25.0,,,
DEU,Germany,North Rhine-Westphalia,Minden,100.0,50.0,,,
DEU,Germany,Rhineland-Palatinate,Worms,60.0,100.0,,,
DEU,Germany,Lower Saxony,Wilhelmshaven,100.0,50.0,,,
DEU,Germany,Hesse,Marburg,85.0,0.0,,,
DEU,Germany,Bavaria,Bayreuth,75.0,0.0,,,
DEU,Germany,Bavaria,Bamberg,95.83333333,12.5,,,
DEU,Germany,Bavaria,Aschaffenburg,77.77777778,40.0,,,
DEU,Germany,Baden-Wurttemberg,Aalen,87.5,50.0,,,
DEU,Germany,Hesse,Fulda,87.5,50.0,,,
DEU,Germany,North Rhine-Westphalia,Bergheim,75.0,50.0,,,
DEU,Germany,North Rhine-Westphalia,Wesel,100.0,50.0,,,
DEU,Germany,Brandenburg,Frankfurt (Oder),70.0,100.0,,,
DEU,Germany,Baden-Wurttemberg,Friedrichshafen,90.0,0.0,,,
DEU,Germany,Bavaria,Neu-Ulm,100.0,50.0,,,
DEU,Germany,Bavaria,Schweinfurt,87.5,62.5,,,
DEU,Germany,Bavaria,Passau,90.0,0.0,,,
DEU,Germany,North Rhine-Westphalia,Soest,100.0,50.0,,,
DEU,Germany,North Rhine-Westphalia,Herzogenrath,75.0,50.0,,,
DEU,Germany,Bavaria,Hof,75.0,50.0,,,
DEU,Germany,Thuringia,Nordhausen,100.0,50.0,,,
DEU,Germany,North Rhine-Westphalia,Br?hl,75.0,50.0,,,
DEU,Germany,Bavaria,Amberg,100.0,50.0,,,
DEU,Germany,Rhineland-Palatinate,Bad Kreuznach,100.0,50.0,,,
DEU,Germany,Bavaria,Kaufbeuren,100.0,50.0,,,
DEU,Germany,Bavaria,Coburg,100.0,50.0,,,
DEU,Germany,Bavaria,Ansbach,80.0,25.0,,,
DEU,Germany,Hesse,Bensheim,87.5,50.0,,,
DEU,Germany,Saarland,Saarlouis,100.0,50.0,,,
DEU,Germany,Saxony-Anhalt,Bernburg,100.0,50.0,,,
DEU,Germany,Baden-Wurttemberg,Backnang,100.0,0.0,,,
DEU,Germany,Lower Saxony,Uelzen,100.0,50.0,,,
DEU,Germany,Brandenburg,Schwedt/Oder,87.5,50.0,,,
DEU,Germany,Bavaria,Deggendorf,50.0,0.0,,,
DEU,Germany,Mecklenburg-Western Pomerania,Neustrelitz,100.0,50.0,,,
DEU,Germany,Rhineland-Palatinate,Landstuhl,100.0,0.0,,,
DEU,Germany,,Bremen,78.75,15.625,,,
DEU,Germany,Mecklenburg-Western Pomerania,Demmin,100.0,50.0,,,
DEU,Germany,Saxony,Annaberg-Buchholz,87.5,50.0,,,
DEU,Germany,Bavaria,Simbach am Inn,100.0,50.0,,,
DEU,Germany,Bavaria,Abensberg,100.0,50.0,,,
DEU,Germany,Bavaria,Kronach,87.5,50.0,,,
DEU,Germany,Hesse,Bad Arolsen,100.0,50.0,,,
DEU,Germany,Lower Saxony,Clausthal-Zellerfeld,100.0,50.0,,,
DEU,Germany,Baden-Wurttemberg,Bad Waldsee,100.0,50.0,,,
DEU,Germany,Bavaria,Weilheim in Oberbayern,100.0,50.0,,,
DEU,Germany,Brandenburg,Buckow,87.5,50.0,,,
DEU,Germany,Thuringia,Erfurt,85.0,50.0,,,
DEU,Germany,Bavaria,Garmisch-Partenkirchen,100.0,50.0,,,
DJI,Djibouti,,,,,2019.0,,0.000408389
DJI,Djibouti,Djibouti Region,Djibouti,54.16666667,54.16666667,,,
DMA,Dominica,,,,,2019.0,,0.005411156
DNK,Denmark,,,,,2019.0,,0.000918876
DOM,Dominican Republic,,,,,2019.0,,0.640762544
DOM,Dominican Republic,,Santo Domingo,32.54716981,70.28301887,,,
DOM,Dominican Republic,Santiago Province,Santiago de los Caballeros,35.0,66.66666667,,,
DOM,Dominican Republic,La Vega Province,La Vega,33.33333333,93.75,,,
DOM,Dominican Republic,Duarte Province,San Francisco de Macoris,75.0,25.0,,,
DOM,Dominican Republic,Espaillat Province,Moca,0.0,25.0,,,
DOM,Dominican Republic,La Altagracia Province,Punta Cana,40.625,65.625,,,
DOM,Dominican Republic,,Bajos de Haina,0.0,100.0,,,
DZA,Algeria,,,,,2019.0,,0.589509708
DZA,Algeria,Algiers Province,Algiers,39.74358974,60.29411765,,,
DZA,Algeria,Annaba Province,Guelma,25.0,50.0,,,
DZA,Algeria,Bejaia Province,Bejaia,58.33333333,50.0,,,
DZA,Algeria,Oran Province,Oran,50.0,35.71428571,,,
DZA,Algeria,Tlemcen Province,Tlemcen,68.75,37.5,,,
DZA,Algeria,Constantine Province,Constantine,41.66666667,56.25,,,
DZA,Algeria,Setif Province,Setif,50.0,100.0,,,
DZA,Algeria,Batna Province,Batna,100.0,25.0,,,
DZA,Algeria,Bordj Bou Arreridj Province,Bordj Bou Arreridj,62.5,0.0,,,
DZA,Algeria,Ghardaia Province,Ghardaia,75.0,100.0,,,
DZA,Algeria,Boumerdes Province,Boumerdes,33.33333333,58.33333333,,,
DZA,Algeria,Mostaganem Province,Mostaganem,75.0,75.0,,,
DZA,Algeria,Tebessa Province,Tebessa,100.0,0.0,,,
DZA,Algeria,Khenchela Province,Khenchela,100.0,0.0,,,
DZA,Algeria,Medea Province,Medea,50.0,50.0,,,
DZA,Algeria,Skikda Province,Skikda,0.0,100.0,,,
DZA,Algeria,Djelfa Province,Djelfa,50.0,62.5,,,
ECU,Ecuador,,,,,2019.0,,0.115982513
ECU,Ecuador,Pichincha Province,Quito,35.86956522,53.07692308,,,
ECU,Ecuador,Guayas Province,Guayaquil,41.21621622,70.51282051,,,
ECU,Ecuador,Azuay Province,Cuenca,45.39473684,28.67647059,,,
ECU,Ecuador,Tungurahua Province,Ambato,72.22222222,75.0,,,
ECU,Ecuador,Cotopaxi Province,Latacunga,58.33333333,91.66666667,,,
ECU,Ecuador,Chimborazo Province,Riobamba,100.0,75.0,,,
ECU,Ecuador,Guayas Province,Milagro,0.0,50.0,,,
ECU,Ecuador,Loja Province,Loja,100.0,75.0,,,
ECU,Ecuador,Imbabura Province,Ibarra,77.77777778,50.0,,,
ECU,Ecuador,Manabi Province,Portoviejo,62.5,50.0,,,
ECU,Ecuador,Manabi Province,Manta,68.18181818,70.0,,,
ECU,Ecuador,Imbabura Province,Cotacachi,100.0,0.0,,,
ECU,Ecuador,Santo Domingo de los Tsachilas Province,Santo Domingo,0.0,50.0,,,
ECU,Ecuador,Santa Elena Province,Salinas,25.0,100.0,,,
ECU,Ecuador,Santa Elena Province,La Libertad,75.0,100.0,,,
EGY,Egypt,,,,,2019.0,,0.252282385
EGY,Egypt,Cairo Governorate,Cairo,15.830721,74.35064935,,,
EGY,Egypt,Alexandria Governorate,Alexandria,41.03773585,71.2962963,,,
EGY,Egypt,Aswan Governorate,Aswan,75.0,25.0,,,
EGY,Egypt,Asyut Governorate,Asyut,50.0,25.0,,,
EGY,Egypt,Giza Governorate,Giza,8.333333333,79.16666667,,,
EGY,Egypt,Luxor Governorate,Luxor,75.0,37.5,,,
EGY,Egypt,Port Said Governorate,Port Said,66.66666667,50.0,,,
EGY,Egypt,Suez Governorate,Suez,0.0,100.0,,,
EGY,Egypt,Red Sea Governorate,Hurghada,66.66666667,75.0,,,
EGY,Egypt,Damietta Governorate,Damietta,0.0,100.0,,,
